Date,Wind_Speed(m/s),Temperature(C),Humidity(%),Power_Output(kW)
2014-05-31,3.67,28.07,64.31,58.42283514344535
2014-06-01,3.27,28.12,63.36,41.32407006042111
2014-06-02,2.82,25.78,73.01,26.710209564684888
2014-06-03,3.31,24.69,74.78,43.367005920887955
2014-06-04,2.86,26.75,65.6,27.78516422868506
2014-06-05,3.31,26.16,74.92,43.11873735632099
2014-06-06,3.34,25.96,76.8,44.32590202264893
2014-06-07,5.48,25.6,75.64,196.0803985391637
2014-06-08,5.77,25.78,71.77,228.8361680142525
2014-06-09,5.68,23.44,81.33,220.0458834019421
2014-06-10,6.62,25.21,74.2,346.26007586444786
2014-06-11,6.95,25.77,68.57,400.0754406988617
2014-06-12,6.66,25.47,67.61,352.50311134042886
2014-06-13,6.66,24.85,71.75,353.17000597879905
2014-06-14,6.26,25.58,68.89,292.5574427772596
2014-06-15,6.48,24.75,64.41,325.7075815267427
2014-06-16,5.98,25.86,64.7,254.8890412231157
2014-06-17,6.98,25.12,71.28,406.1615351242407
2014-06-18,7.45,24.95,72.52,494.10864597280283
2014-06-19,7.64,24.9,73.7,532.9138466015593
2014-06-20,7.49,25.76,69.66,500.7150426331728
2014-06-21,7.45,25.42,72.44,493.2148950848889
2014-06-22,7.3,24.5,71.75,465.7108235523609
2014-06-23,6.21,25.1,71.79,286.0318018913582
2014-06-24,6.38,25.37,70.92,309.88031976763926
2014-06-25,6.37,26.22,64.36,307.6708418710768
2014-06-26,4.67,26.63,63.01,121.06357713972979
2014-06-27,2.84,26.59,66.41,27.220176510217023
2014-06-28,3.03,25.08,73.38,33.22142771380614
2014-06-29,4.32,24.53,72.45,96.49693604841359
2014-06-30,4.03,25.1,75.37,78.13906702831957
2014-07-01,4.27,24.14,78.15,93.26514041907352
2014-07-02,5.66,24.81,70.77,216.83413000331808
2014-07-03,5.31,25.32,68.15,178.7497844448792
2014-07-04,5.76,25.05,69.94,228.34259878852362
2014-07-05,5.55,24.88,72.77,204.3324499551284
2014-07-06,5.34,24.0,72.08,182.6384027640261
2014-07-07,4.54,23.19,74.74,112.55514837334641
2014-07-08,6.12,23.35,72.57,275.6040499923873
2014-07-09,7.19,22.73,71.22,448.0363129338868
2014-07-10,7.71,23.34,76.11,550.8653123517304
2014-07-11,8.1,23.04,74.92,639.5813806122161
2014-07-12,8.37,23.34,77.73,704.665158224561
2014-07-13,9.16,22.88,77.64,925.2758531579078
2014-07-14,8.86,23.5,75.98,835.4504472748403
2014-07-15,8.07,23.57,76.11,631.1263115414378
2014-07-16,7.74,24.04,75.25,555.8651493393555
2014-07-17,7.57,24.71,72.81,518.8353987564607
2014-07-18,7.18,24.25,74.53,443.40652600861665
2014-07-19,8.3,24.21,75.63,684.9769947991844
2014-07-20,8.3,24.28,75.42,684.807415119001
2014-07-21,8.27,23.55,76.72,679.2300784922489
2014-07-22,9.15,23.61,74.66,919.9425597505351
2014-07-23,9.61,23.08,77.1,1067.685738248685
2014-07-24,8.49,23.5,75.9,735.0999339766074
2014-07-25,7.6,24.29,72.98,525.8708845451436
2014-07-26,6.31,23.81,80.01,301.2950515914087
2014-07-27,6.52,23.36,80.95,332.9388643329886
2014-07-28,7.47,24.04,75.2,499.7016834495081
2014-07-29,7.66,23.97,74.27,539.0118282103039
2014-07-30,8.2,23.38,77.03,662.5420529293584
2014-07-31,8.07,23.67,77.36,630.7951696862378
2014-08-01,7.2,24.01,78.49,447.3387087686483
2014-08-02,7.29,23.8,77.33,464.76407231664007
2014-08-03,7.58,24.07,77.38,521.9145910670516
2014-08-04,8.04,23.32,78.47,624.5592536608312
2014-08-05,8.01,23.38,75.8,617.6282901822879
2014-08-06,7.08,23.57,75.0,426.23407225087954
2014-08-07,5.93,23.16,78.57,250.74641929185216
2014-08-08,6.13,23.28,77.48,276.8857392717342
2014-08-09,5.41,22.83,80.08,190.61184184121333
2014-08-10,5.75,22.72,79.94,228.95680648479822
2014-08-11,4.86,22.72,80.32,138.24253594629155
2014-08-12,5.05,23.73,75.18,154.5771354730585
2014-08-13,5.06,22.78,77.38,156.0329207755766
2014-08-14,4.9,23.34,76.88,141.39513705845238
2014-08-15,4.66,22.3,79.62,122.07583071530912
2014-08-16,4.23,23.26,73.56,91.0241429283412
2014-08-17,3.84,23.5,78.08,68.00077977099672
2014-08-18,4.3,22.04,85.37,95.95461497479255
2014-08-19,1.46,23.34,79.78,3.7391162538565945
2014-08-20,1.59,24.73,76.75,4.805062593416473
2014-08-21,2.56,25.14,74.09,20.029596077338127
2014-08-22,3.11,25.74,71.11,35.841109761546385
2014-08-23,4.96,25.18,74.68,145.646140146522
2014-08-24,3.57,24.02,77.9,54.53251432190358
2014-08-25,4.0,22.39,83.32,77.15016002709277
2014-08-26,5.98,22.55,79.67,257.72246729024766
2014-08-27,5.76,22.18,82.47,230.57750459867464
2014-08-28,6.47,22.47,79.14,326.5275882154595
2014-08-29,7.02,22.63,79.44,416.8075436571435
2014-08-30,8.27,22.64,75.8,681.6905269784006
2014-08-31,8.85,22.52,73.92,835.9594321237288
2014-09-01,7.08,22.95,77.44,427.14567153890675
2014-09-02,5.85,22.64,78.94,241.211175597401
2014-09-03,5.6,23.0,77.99,211.3153333779959
2014-09-04,4.99,23.26,77.36,149.36885993971518
2014-09-05,6.11,22.2,76.92,275.3479133724984
2014-09-06,5.9,22.03,80.04,248.00704278353385
2014-09-07,5.58,22.68,76.87,209.34288316948445
2014-09-08,5.62,23.46,74.4,213.28986912359102
2014-09-09,5.72,23.42,74.15,224.92004692865328
2014-09-10,5.12,24.16,71.79,160.88841224417473
2014-09-11,4.4,24.25,69.78,102.09905933964014
2014-09-12,4.19,24.56,69.13,88.06864996141357
2014-09-13,4.58,24.04,72.44,115.20737127843476
2014-09-14,3.99,23.3,79.41,76.33329291782835
2014-09-15,5.02,22.85,80.39,152.27246552438015
2014-09-16,5.45,23.16,75.79,194.7103068612448
2014-09-17,5.25,22.9,77.42,174.19637699502576
2014-09-18,4.88,23.2,74.52,139.78183321238646
2014-09-19,4.58,23.53,73.1,115.42554802616255
2014-09-20,4.83,23.15,78.88,135.49228210981084
2014-09-21,4.01,24.25,76.55,77.22570932794872
2014-09-22,3.14,22.89,84.19,37.244176294719644
2014-09-23,2.28,23.75,82.66,14.212904281327901
2014-09-24,1.79,24.18,81.93,6.866584776436492
2014-09-25,2.62,23.59,86.45,21.571185889404507
2014-09-26,2.86,23.76,84.58,28.045749895947914
2014-09-27,3.19,23.3,81.57,39.00016199747248
2014-09-28,3.13,22.68,83.43,36.922698944266216
2014-09-29,2.84,23.62,81.04,27.487276981290755
2014-09-30,2.89,23.83,81.13,28.940730799662518
2014-10-01,2.69,23.35,77.13,23.392386672992817
2014-10-02,2.23,23.47,73.64,13.325851618579481
2014-10-03,1.46,24.46,71.91,3.7261925627250365
2014-10-04,2.05,24.13,73.98,10.325690263381645
2014-10-05,1.75,24.69,73.52,6.409934994509985
2014-10-06,2.01,24.28,77.28,9.723668207607485
2014-10-07,2.24,22.14,86.3,13.557959747132603
2014-10-08,1.98,21.98,86.9,9.368970540525831
2014-10-09,1.68,23.31,83.11,5.695517901250982
2014-10-10,1.67,23.61,82.94,5.587950750145076
2014-10-11,2.86,23.22,84.0,28.10703474607674
2014-10-12,3.53,21.48,83.85,53.21048663240163
2014-10-13,2.84,23.21,76.46,27.544786840167532
2014-10-14,2.2,23.4,76.47,12.794773240570132
2014-10-15,3.86,23.57,82.4,69.01743186279127
2014-10-16,3.55,22.58,78.6,53.91766620431212
2014-10-17,3.41,22.29,78.47,47.84123954926212
2014-10-18,3.71,21.57,83.67,61.751908766974026
2014-10-19,3.84,21.64,82.7,68.46128407722604
2014-10-20,4.33,20.5,77.01,98.64108428984488
2014-10-21,4.54,21.22,76.12,113.39593396798578
2014-10-22,4.04,21.92,80.42,79.65642079259499
2014-10-23,3.68,21.59,84.84,60.25444328262954
2014-10-24,2.81,22.21,82.93,26.766872293775556
2014-10-25,2.43,22.25,87.77,17.298864588902337
2014-10-26,2.87,21.04,88.07,28.634495357707987
2014-10-27,2.94,19.98,91.95,30.898158397049
2014-10-28,2.16,21.83,84.71,12.17323791025203
2014-10-29,3.25,21.74,82.41,41.490153641018715
2014-10-30,3.3,21.51,79.21,43.48691341079692
2014-10-31,2.68,19.92,73.7,23.44711520324499
2014-11-01,3.4,20.17,86.38,47.77704213155149
2014-11-02,2.97,21.12,79.89,31.747674782020844
2014-11-03,2.99,20.53,77.65,32.473755787148
2014-11-04,2.5,20.61,74.75,18.98105565992247
2014-11-05,3.0,19.6,67.93,32.94523527665519
2014-11-06,2.92,20.5,63.43,30.288402571159477
2014-11-07,2.43,21.87,65.47,17.36277945732783
2014-11-08,2.17,21.77,67.03,12.367377856479207
2014-11-09,2.31,21.98,69.5,14.903288536601975
2014-11-10,1.89,22.29,75.78,8.147846595887106
2014-11-11,3.18,23.13,76.97,38.67911945232898
2014-11-12,4.21,21.76,81.2,90.19012150232973
2014-11-13,5.43,20.35,89.84,194.42108317531356
2014-11-14,4.33,21.4,84.72,98.22808880925818
2014-11-15,3.93,22.24,80.64,73.23284203553749
2014-11-16,3.8,20.55,70.87,66.6966097198442
2014-11-17,4.16,20.16,72.69,87.62066248553545
2014-11-18,4.48,20.79,74.57,109.15472490177555
2014-11-19,4.14,21.54,72.85,85.9081120627997
2014-11-20,3.92,21.18,74.16,73.01888497335248
2014-11-21,2.96,20.51,72.45,31.52332399364228
2014-11-22,2.41,20.94,70.86,16.988703201227306
2014-11-23,3.63,20.64,69.41,58.12756112064428
2014-11-24,4.22,20.91,69.59,91.23200747180407
2014-11-25,4.54,20.24,70.84,113.87629408911953
2014-11-26,3.85,20.0,68.61,69.5230331181422
2014-11-27,3.19,20.36,65.01,39.50634894609097
2014-11-28,3.07,19.26,62.99,35.36560533386263
2014-11-29,3.39,19.78,62.57,47.52629245013082
2014-11-30,4.61,19.9,62.96,119.4613533968523
2014-12-01,4.66,20.61,70.9,122.97319511308612
2014-12-02,3.26,21.36,65.84,42.00251903802475
2014-12-03,3.24,20.15,61.13,41.440260759904646
2014-12-04,3.22,19.74,62.71,40.73449601519307
2014-12-05,2.89,19.6,65.66,29.458232994331457
2014-12-06,3.01,20.16,65.01,33.21402313844274
2014-12-07,2.86,22.37,67.27,28.24860994110257
2014-12-08,2.65,22.85,70.09,22.424146461179628
2014-12-09,2.66,23.07,74.31,22.64975509395005
2014-12-10,3.38,22.6,77.7,46.53747050379575
2014-12-11,2.89,22.05,73.74,29.1635572308355
2014-12-12,3.51,22.04,76.68,52.23454823739779
2014-12-13,3.24,20.3,80.81,41.34420584317782
2014-12-14,3.39,22.24,76.04,47.02499621854404
2014-12-15,3.21,22.91,68.38,39.85398151529205
2014-12-16,4.69,22.19,74.53,124.5654927143992
2014-12-17,5.39,21.87,73.79,189.32627323905004
2014-12-18,5.7,21.59,76.4,224.09149097942412
2014-12-19,5.5,21.81,75.6,201.16637206670177
2014-12-20,3.64,20.6,71.97,58.60451239197214
2014-12-21,3.12,21.03,66.37,36.86433686982836
2014-12-22,4.01,20.54,66.95,78.40739235267304
2014-12-23,2.96,21.16,68.37,31.457371637619236
2014-12-24,3.52,21.3,68.69,52.87268679657408
2014-12-25,3.45,20.01,60.02,50.06274215277608
2014-12-26,3.99,18.73,61.91,77.80097551596458
2014-12-27,3.69,19.35,62.98,61.39018048809434
2014-12-28,4.18,19.52,78.04,89.06663998891032
2014-12-29,3.83,21.55,74.84,68.00320509542725
2014-12-30,3.79,22.06,71.09,65.79041714714633
2014-12-31,2.04,23.28,66.15,10.217344647110686
2015-01-01,3.18,23.19,72.99,38.686580930416454
2015-01-02,3.23,23.07,71.35,40.566026136673095
2015-01-03,2.87,23.09,67.13,28.468315382620897
2015-01-04,2.62,23.22,65.4,21.65136691851727
2015-01-05,3.25,22.61,65.49,41.422140137807375
2015-01-06,3.02,21.86,62.57,33.33969119225374
2015-01-07,2.41,21.67,60.64,16.958366095732462
2015-01-08,2.2,21.84,61.63,12.890851142415604
2015-01-09,3.42,21.52,62.92,48.479736706958015
2015-01-10,3.38,19.71,45.38,47.189036882221274
2015-01-11,4.14,18.57,46.89,87.06621469785925
2015-01-12,3.55,18.62,54.28,54.852492953078226
2015-01-13,3.4,19.03,50.19,48.132169814233684
2015-01-14,2.97,19.24,51.43,32.05437758978859
2015-01-15,2.8,20.0,55.42,26.774582849916012
2015-01-16,2.74,21.51,59.55,24.93967729977259
2015-01-17,3.23,22.11,55.84,40.778489966536355
2015-01-18,2.88,21.83,56.94,28.933917114440057
2015-01-19,3.34,21.63,57.74,45.16058421829538
2015-01-20,3.23,21.93,58.34,40.79577970340542
2015-01-21,3.86,21.34,57.35,69.78602452162818
2015-01-22,3.04,20.6,54.73,34.19234980958694
2015-01-23,4.04,21.96,60.82,79.7988216640901
2015-01-24,3.96,22.73,61.39,74.92989716171955
2015-01-25,4.49,22.1,49.1,109.61516632846005
2015-01-26,4.53,20.44,54.68,113.20421881074613
2015-01-27,4.84,21.75,58.47,137.35061595373693
2015-01-28,3.45,22.74,54.9,49.57959107894412
2015-01-29,2.74,23.95,55.24,24.72412183365772
2015-01-30,4.34,23.63,54.64,98.375294107954
2015-01-31,4.24,22.74,52.85,92.05249311586782
2015-02-01,3.62,22.24,52.86,57.39433591151204
2015-02-02,5.14,21.9,54.69,164.47578052724936
2015-02-03,5.3,21.25,53.05,180.78264098392913
2015-02-04,4.82,21.11,50.96,136.0757155809076
2015-02-05,4.37,21.78,46.28,101.2063367192908
2015-02-06,3.81,22.5,46.22,66.89503737310025
2015-02-07,3.52,22.46,49.06,52.74545524010555
2015-02-08,3.23,21.98,50.54,40.81965808502008
2015-02-09,4.79,22.45,49.96,132.90453529190995
2015-02-10,4.17,21.41,49.21,88.03171649487639
2015-02-11,2.86,22.67,49.97,28.26689206771512
2015-02-12,3.05,23.47,43.37,34.20628501751598
2015-02-13,2.75,23.18,41.55,25.104340464503395
2015-02-14,2.91,23.45,40.87,29.719022913161684
2015-02-15,3.23,23.87,44.0,40.56472678297713
2015-02-16,3.24,23.37,46.41,41.00700076068039
2015-02-17,3.4,23.41,44.14,47.39170052323029
2015-02-18,2.65,23.38,41.49,22.44785215287823
2015-02-19,3.37,23.64,43.19,46.114211418122395
2015-02-20,4.89,22.97,45.45,141.1989627964363
2015-02-21,5.43,22.97,44.03,193.3611474916254
2015-02-22,5.17,23.04,44.81,166.83778807588774
2015-02-23,4.98,22.83,35.29,149.37411065372035
2015-02-24,4.04,22.68,29.47,79.8411158660937
2015-02-25,2.5,23.29,36.32,18.86426788597059
2015-02-26,2.48,25.63,49.39,18.230812274120293
2015-02-27,2.1,26.72,42.27,11.034636142409626
2015-02-28,3.64,24.86,63.57,57.71226165988044
2015-03-01,3.49,26.01,59.68,50.669931780097876
2015-03-02,2.05,26.86,53.3,10.244789061457215
2015-03-03,2.3,23.9,68.71,14.60435048494898
2015-03-04,2.09,24.27,69.04,10.942230472939348
2015-03-05,3.21,25.43,54.82,39.53670579385841
2015-03-06,3.2,25.18,62.24,39.17007978195846
2015-03-07,2.64,24.81,64.16,22.02054986971257
2015-03-08,3.79,25.23,57.42,65.10168496419783
2015-03-09,4.14,25.17,54.37,84.90492174637198
2015-03-10,5.0,24.54,49.32,150.0093701347684
2015-03-11,5.16,23.63,47.09,165.47211169634375
2015-03-12,5.18,24.63,54.2,166.65048431921895
2015-03-13,5.2,25.03,50.94,168.4018090625531
2015-03-14,5.13,25.01,48.94,161.742589448989
2015-03-15,4.89,26.13,53.4,139.42806712979072
2015-03-16,3.58,25.04,46.35,54.98030345883358
2015-03-17,3.36,25.58,39.58,45.40182295841994
2015-03-18,2.94,26.07,33.18,30.386099469405004
2015-03-19,4.14,26.65,31.94,84.68371948401811
2015-03-20,4.63,25.93,41.39,118.61698794268605
2015-03-21,4.59,26.0,37.85,115.59118308226519
2015-03-22,3.81,27.02,34.55,65.89410568687296
2015-03-23,3.06,28.02,36.51,34.00553111513331
2015-03-24,4.21,28.43,36.36,88.4292189466399
2015-03-25,4.59,27.44,43.33,114.90239060736548
2015-03-26,4.99,26.93,45.4,147.8722079565146
2015-03-27,4.6,26.31,39.24,116.19689147853117
2015-03-28,3.71,25.97,40.03,61.029037916947054
2015-03-29,3.76,27.25,46.94,63.17494104763081
2015-03-30,4.29,27.44,45.73,93.78205352958716
2015-03-31,3.0,27.65,51.41,32.02074053238899
2015-04-01,3.05,28.09,48.18,33.60869898280671
2015-04-02,2.29,29.5,44.9,14.15782662161611
2015-04-03,3.02,29.98,41.17,32.43366249005758
2015-04-04,2.43,29.95,39.84,16.90182819180664
2015-04-05,2.82,30.27,41.64,26.377054901693043
2015-04-06,3.3,30.11,42.37,42.28884183368365
2015-04-07,3.28,29.25,43.84,41.647045084786036
2015-04-08,4.42,28.98,45.47,101.9896449030257
2015-04-09,3.76,29.21,41.2,62.7718581061524
2015-04-10,3.12,28.74,50.57,35.87655538683497
2015-04-11,2.23,26.23,56.16,13.213631363275422
2015-04-12,2.44,26.01,58.95,17.317436132862504
2015-04-13,4.15,22.38,78.1,86.20822435121092
2015-04-14,2.59,24.13,70.3,20.832314315080236
2015-04-15,4.02,22.17,80.16,78.40527737508735
2015-04-16,2.45,24.71,68.75,17.5973256840571
2015-04-17,2.13,25.31,66.03,11.540621128044393
2015-04-18,2.62,26.27,60.87,21.41329319748309
2015-04-19,3.61,27.3,56.4,55.829322795895656
2015-04-20,3.73,27.13,56.38,61.62364867355854
2015-04-21,4.15,27.12,58.83,84.84728737956272
2015-04-22,3.33,27.14,59.78,43.826583065419214
2015-04-23,2.36,25.41,68.54,15.686536067278915
2015-04-24,1.88,24.8,73.23,7.9440659557628726
2015-04-25,2.71,24.62,75.06,23.806038247096993
2015-04-26,2.22,25.22,67.55,13.068303496394043
2015-04-27,3.04,26.17,61.08,33.462145661780205
2015-04-28,2.65,27.24,57.73,22.08504708156038
2015-04-29,2.24,27.86,54.56,13.313043784638708
2015-04-30,2.61,27.36,61.55,21.07936126888524
2015-05-01,3.33,27.76,59.26,43.726389489121686
2015-05-02,2.79,26.8,64.3,25.794007974377845
2015-05-03,2.18,26.88,63.84,12.301810086094983
2015-05-04,2.55,27.43,57.68,19.663979755248462
2015-05-05,1.97,26.45,61.22,9.096225947380175
2015-05-06,2.47,26.2,64.09,17.939368523131723
2015-05-07,2.02,25.8,70.13,9.819891766567128
2015-05-08,2.09,26.85,61.67,10.844602428639094
2015-05-09,1.41,26.64,62.73,3.3321117695238724
2015-05-10,2.04,26.35,65.76,10.098663088154725
2015-05-11,2.17,26.6,55.69,12.159287134517252
2015-05-12,3.0,26.3,54.58,32.169557529504175
2015-05-13,3.6,25.38,64.62,55.71294315591809
2015-05-14,3.92,26.4,57.43,71.71605406420811
2015-05-15,3.86,24.91,72.35,68.73714775100377
2015-05-16,3.42,24.61,78.85,47.82805540467286
2015-05-17,2.45,25.8,71.72,17.517193118434804
2015-05-18,3.35,25.38,74.94,44.83701680256722
2015-05-19,3.26,26.94,69.53,41.09812029971341
2015-05-20,4.13,27.16,67.45,83.51622984438373
2015-05-21,6.02,26.63,66.31,259.2174407855384
2015-05-22,5.87,24.28,77.62,242.18062947297594
2015-05-23,5.94,23.9,75.44,251.38082978321495
2015-05-24,5.28,25.72,68.54,175.45854577625238
2015-05-25,5.03,25.82,70.31,151.60488329492915
2015-05-26,4.88,27.09,63.06,137.89703375777887
2015-05-27,4.63,25.71,75.79,118.20637007310252
2015-05-28,3.96,23.42,75.84,74.61843245760178
2015-05-29,3.81,25.47,73.82,65.94541972624916
2015-05-30,3.09,25.87,71.88,35.13298871049672
2015-05-31,2.86,26.48,68.95,27.801888784490362
2015-06-01,3.01,25.97,70.63,32.46677798689207
2015-06-02,3.38,24.36,79.63,46.210399587948174
2015-06-03,2.91,25.34,72.73,29.401240741978267
2015-06-04,2.14,25.21,75.17,11.695503252729326
2015-06-05,2.12,25.16,74.41,11.373900352273035
2015-06-06,2.55,24.94,73.75,19.811964483549538
2015-06-07,4.74,25.84,68.82,126.87958536351377
2015-06-08,4.33,24.84,70.33,97.07655727490442
2015-06-09,3.57,23.91,80.27,54.54142121099002
2015-06-10,4.25,24.66,74.19,91.81692285687006
2015-06-11,4.16,25.41,73.07,85.86788540983004
2015-06-12,5.12,23.61,79.17,161.0989098435106
2015-06-13,4.82,24.23,75.32,134.1418991803975
2015-06-14,5.9,23.01,76.03,247.1701916315604
2015-06-15,7.35,22.91,71.59,478.26908065837307
2015-06-16,6.96,22.68,72.87,406.40890112725526
2015-06-17,6.95,22.97,74.54,404.1380946362781
2015-06-18,7.34,22.23,75.13,477.3911887297571
2015-06-19,7.26,22.98,79.89,460.38735804802167
2015-06-20,9.42,24.01,72.81,1002.4638493523945
2015-06-21,10.1,23.76,74.66,1236.5446841222492
2015-06-22,9.53,23.93,76.4,1037.8974995701801
2015-06-23,8.31,23.99,79.9,687.7129196690241
2015-06-24,7.91,24.21,78.24,592.7100553548792
2015-06-25,8.79,24.8,75.41,811.7539531335832
2015-06-26,9.78,24.34,74.9,1120.1483157272405
2015-06-27,9.33,24.77,72.07,971.2340067384409
2015-06-28,6.34,24.3,77.03,305.1324109903935
2015-06-29,5.48,25.04,74.01,196.54714586778584
2015-06-30,5.65,25.0,71.29,215.51555102647416
2015-07-01,5.4,25.27,68.96,188.01136278392724
2015-07-02,5.04,25.16,69.97,152.90633120671484
2015-07-03,5.5,25.11,72.26,198.69471346686876
2015-07-04,6.43,25.97,68.53,316.5831435274689
2015-07-05,6.56,26.02,66.68,336.18968316101024
2015-07-06,7.12,25.48,66.02,430.77273786366266
2015-07-07,7.2,25.1,65.63,446.1260905466672
2015-07-08,7.14,25.37,68.14,434.48387886735867
2015-07-09,7.18,25.24,71.03,441.89350808611954
2015-07-10,7.16,24.5,75.38,439.2426390481598
2015-07-11,6.8,24.41,74.2,376.44611905100237
2015-07-12,6.38,25.67,67.14,309.6662145477884
2015-07-13,5.26,26.15,65.38,173.2547393702831
2015-07-14,4.86,25.88,68.39,136.74831845953597
2015-07-15,5.78,24.51,76.7,231.02858675089763
2015-07-16,6.66,24.63,72.97,353.4198121760748
2015-07-17,7.52,24.32,74.71,509.2787962018238
2015-07-18,7.8,24.82,71.82,567.4030470172144
2015-07-19,9.19,23.8,74.36,931.4070426951835
2015-07-20,7.29,24.09,74.07,464.4113734787879
2015-07-21,5.85,24.06,77.76,239.91517286742362
2015-07-22,5.87,24.3,75.64,242.2165810561747
2015-07-23,6.56,24.51,72.17,337.92585034488263
2015-07-24,6.02,24.35,70.2,261.3758853702435
2015-07-25,5.96,23.38,73.04,254.50595412203435
2015-07-26,5.56,22.95,74.75,206.930075247423
2015-07-27,5.27,24.12,68.88,175.53205036784124
2015-07-28,5.68,25.05,63.14,219.1377833962338
2015-07-29,5.6,25.19,65.65,209.8329874814002
2015-07-30,5.76,25.27,64.31,228.30462639527371
2015-07-31,5.67,24.57,69.52,218.2187737198483
2015-08-01,5.38,23.63,73.74,187.0055686266153
2015-08-02,5.51,23.89,72.02,200.72893897715124
2015-08-03,5.47,24.08,75.22,196.17457185057805
2015-08-04,6.55,24.49,73.54,336.3555178427767
2015-08-05,6.73,23.76,74.36,365.85188360595055
2015-08-06,7.05,24.62,69.36,419.40628941806267
2015-08-07,6.57,25.25,69.88,338.59772037488256
2015-08-08,6.46,24.53,71.03,322.7240081924617
2015-08-09,6.68,24.68,72.02,356.5839895083175
2015-08-10,5.89,24.48,75.89,244.52284252623775
2015-08-11,5.68,24.32,75.01,219.44827567206505
2015-08-12,6.03,23.95,72.16,263.02680342943023
2015-08-13,5.86,24.23,73.73,241.09864027003212
2015-08-14,5.85,25.5,67.22,238.87934644846746
2015-08-15,4.9,25.59,70.15,140.27882394974333
2015-08-16,4.36,24.41,76.59,99.20101965477225
2015-08-17,2.13,23.76,80.3,11.590802891006913
2015-08-18,2.69,25.84,70.19,23.186703979364605
2015-08-19,3.65,25.5,71.01,57.994596684908224
2015-08-20,2.51,25.11,75.27,18.878285788323016
2015-08-21,3.83,23.73,80.26,67.3943987866551
2015-08-22,4.34,23.66,76.78,98.12541349810971
2015-08-23,5.35,23.47,73.06,184.02172511813876
2015-08-24,5.17,23.49,71.44,166.0819591202382
2015-08-25,4.71,23.94,71.93,125.35414044388423
2015-08-26,5.31,24.88,70.4,179.00440878299227
2015-08-27,5.83,24.26,75.63,237.33573406032326
2015-08-28,5.29,24.69,70.48,177.11727434127718
2015-08-29,5.03,25.5,67.74,151.84036559185677
2015-08-30,4.33,25.35,68.75,96.90448504130926
2015-08-31,4.29,25.54,67.49,94.18934119188796
2015-09-01,3.81,24.79,67.57,66.16833922487443
2015-09-02,3.27,25.92,62.41,41.67890415368416
2015-09-03,1.86,24.89,72.42,7.691276338330019
